,product_name,category,price,sales_date,day_of_week,holiday,number_of_items_sold,total_revenue,sales_time,product_id,buyer_gender
13067,Bread package,Bakery,55,2023-06-16,Friday,False,3,165,07:48,1011,Women
13068,Eggs,Dairy,134,2023-06-16,Friday,False,8,1072,09:47,1041,Men
13069,Butter,Dairy,285,2023-06-17,Saturday,True,3,855,18:31,1078,Women
13070,Bread package,Bakery,55,2023-06-17,Saturday,True,19,1045,13:33,1011,Men
13071,Jam jar,Grocery,350,2023-06-17,Saturday,True,10,3500,13:18,1091,Women
13072,Bread package,Bakery,55,2023-06-17,Saturday,True,17,935,14:07,1011,Women
13073,Butter,Dairy,285,2023-06-17,Saturday,True,5,1425,07:47,1078,Men
13074,Eggs,Dairy,134,2023-06-17,Saturday,True,12,1608,08:39,1041,Men
13075,Jam jar,Grocery,350,2023-06-17,Saturday,True,8,2800,11:05,1091,Women
13076,Jam jar,Grocery,350,2023-06-17,Saturday,True,16,5600,08:31,1091,Men
13077,Eggs,Dairy,134,2023-06-17,Saturday,True,4,536,17:42,1041,Women
13078,Eggs,Dairy,134,2023-06-17,Saturday,True,6,804,17:48,1041,Men
13079,Jam jar,Grocery,350,2023-06-17,Saturday,True,13,4550,14:32,1091,Women
13080,Milk packet,Dairy,80,2023-06-17,Saturday,True,17,1360,16:50,1022,Men
13081,Jam jar,Grocery,350,2023-06-17,Saturday,True,19,6650,17:51,1091,Women
13082,Eggs,Dairy,134,2023-06-17,Saturday,True,11,1474,09:06,1041,Men
13083,Butter,Dairy,285,2023-06-17,Saturday,True,1,285,14:24,1078,Women
13084,Butter,Dairy,285,2023-06-17,Saturday,True,10,2850,17:43,1078,Men
13085,Butter,Dairy,285,2023-06-17,Saturday,True,6,1710,18:27,1078,Men
13086,Butter,Dairy,285,2023-06-17,Saturday,True,19,5415,08:06,1078,Men
13087,Eggs,Dairy,134,2023-06-17,Saturday,True,9,1206,07:16,1041,Men
13088,Bread package,Bakery,55,2023-06-17,Saturday,True,14,770,07:32,1011,Women
13089,Milk packet,Dairy,80,2023-06-17,Saturday,True,14,1120,07:10,1022,Men
13090,Bread package,Bakery,55,2023-06-17,Saturday,True,2,110,08:24,1011,Men
13091,Bread package,Bakery,55,2023-06-17,Saturday,True,7,385,10:21,1011,Men
13092,Jam jar,Grocery,350,2023-06-17,Saturday,True,10,3500,14:13,1091,Women
13093,Milk packet,Dairy,80,2023-06-17,Saturday,True,8,640,08:13,1022,Women
13094,Butter,Dairy,285,2023-06-17,Saturday,True,11,3135,07:05,1078,Women
13095,Butter,Dairy,285,2023-06-17,Saturday,True,15,4275,08:25,1078,Women
13096,Butter,Dairy,285,2023-06-17,Saturday,True,12,3420,17:28,1078,Men
13097,Butter,Dairy,285,2023-06-17,Saturday,True,19,5415,16:31,1078,Women
13098,Milk packet,Dairy,80,2023-06-17,Saturday,True,2,160,07:46,1022,Men
13099,Eggs,Dairy,134,2023-06-17,Saturday,True,10,1340,10:52,1041,Men
13100,Eggs,Dairy,134,2023-06-17,Saturday,True,13,1742,10:23,1041,Men
13101,Eggs,Dairy,134,2023-06-17,Saturday,True,17,2278,10:20,1041,Women
13102,Milk packet,Dairy,80,2023-06-17,Saturday,True,12,960,12:51,1022,Women
13103,Bread package,Bakery,55,2023-06-17,Saturday,True,9,495,16:07,1011,Women
13104,Bread package,Bakery,55,2023-06-17,Saturday,True,14,770,18:48,1011,Men
13105,Butter,Dairy,285,2023-06-17,Saturday,True,8,2280,08:30,1078,Women
13106,Butter,Dairy,285,2023-06-17,Saturday,True,8,2280,13:27,1078,Women
13107,Bread package,Bakery,55,2023-06-17,Saturday,True,2,110,11:01,1011,Men
13108,Eggs,Dairy,134,2023-06-17,Saturday,True,17,2278,15:11,1041,Men
13109,Jam jar,Grocery,350,2023-06-17,Saturday,True,15,5250,18:57,1091,Women
13110,Eggs,Dairy,134,2023-06-17,Saturday,True,15,2010,08:55,1041,Men
13111,Eggs,Dairy,134,2023-06-17,Saturday,True,17,2278,10:53,1041,Men
13112,Eggs,Dairy,134,2023-06-17,Saturday,True,7,938,15:28,1041,Men
13113,Jam jar,Grocery,350,2023-06-17,Saturday,True,19,6650,19:45,1091,Women
13114,Milk packet,Dairy,80,2023-06-17,Saturday,True,14,1120,08:38,1022,Men
13115,Butter,Dairy,285,2023-06-17,Saturday,True,3,855,16:39,1078,Women
13116,Jam jar,Grocery,350,2023-06-17,Saturday,True,6,2100,15:45,1091,Women
13117,Jam jar,Grocery,350,2023-06-17,Saturday,True,1,350,14:27,1091,Men
13118,Eggs,Dairy,134,2023-06-17,Saturday,True,2,268,11:48,1041,Men
13119,Milk packet,Dairy,80,2023-06-17,Saturday,True,1,80,09:08,1022,Men
13120,Milk packet,Dairy,80,2023-06-17,Saturday,True,9,720,07:13,1022,Men
13121,Bread package,Bakery,55,2023-06-17,Saturday,True,17,935,14:59,1011,Women
13122,Eggs,Dairy,134,2023-06-17,Saturday,True,3,402,08:20,1041,Men
13123,Milk packet,Dairy,80,2023-06-17,Saturday,True,16,1280,08:04,1022,Men
13124,Jam jar,Grocery,350,2023-06-17,Saturday,True,4,1400,14:55,1091,Women
13125,Bread package,Bakery,55,2023-06-17,Saturday,True,18,990,19:26,1011,Women
13126,Jam jar,Grocery,350,2023-06-17,Saturday,True,1,350,09:06,1091,Women
13127,Milk packet,Dairy,80,2023-06-17,Saturday,True,17,1360,08:04,1022,Women
13128,Milk packet,Dairy,80,2023-06-17,Saturday,True,1,80,11:41,1022,Women
13129,Butter,Dairy,285,2023-06-17,Saturday,True,15,4275,09:39,1078,Women
13130,Jam jar,Grocery,350,2023-06-17,Saturday,True,11,3850,13:05,1091,Women
13131,Bread package,Bakery,55,2023-06-17,Saturday,True,4,220,07:26,1011,Men
13132,Butter,Dairy,285,2023-06-17,Saturday,True,4,1140,07:59,1078,Women
13133,Jam jar,Grocery,350,2023-06-17,Saturday,True,6,2100,08:57,1091,Women
13134,Bread package,Bakery,55,2023-06-17,Saturday,True,15,825,17:21,1011,Women
13135,Milk packet,Dairy,80,2023-06-17,Saturday,True,3,240,10:39,1022,Men
13136,Butter,Dairy,285,2023-06-17,Saturday,True,9,2565,14:35,1078,Men
13137,Bread package,Bakery,55,2023-06-17,Saturday,True,17,935,12:28,1011,Men
13138,Butter,Dairy,285,2023-06-17,Saturday,True,10,2850,14:44,1078,Men
13139,Milk packet,Dairy,80,2023-06-17,Saturday,True,14,1120,09:36,1022,Women
13140,Milk packet,Dairy,80,2023-06-17,Saturday,True,12,960,14:27,1022,Women
13141,Milk packet,Dairy,80,2023-06-17,Saturday,True,5,400,08:14,1022,Women
13142,Butter,Dairy,285,2023-06-17,Saturday,True,4,1140,09:01,1078,Men
13143,Butter,Dairy,285,2023-06-17,Saturday,True,4,1140,18:52,1078,Men
13144,Milk packet,Dairy,80,2023-06-17,Saturday,True,16,1280,08:04,1022,Women
13145,Jam jar,Grocery,350,2023-06-18,Sunday,True,13,4550,09:14,1091,Women
13146,Jam jar,Grocery,350,2023-06-18,Sunday,True,15,5250,17:03,1091,Women
13147,Eggs,Dairy,134,2023-06-18,Sunday,True,16,2144,13:13,1041,Men
13148,Butter,Dairy,285,2023-06-18,Sunday,True,17,4845,14:51,1078,Men
13149,Eggs,Dairy,134,2023-06-18,Sunday,True,7,938,15:17,1041,Men
13150,Milk packet,Dairy,80,2023-06-18,Sunday,True,9,720,09:48,1022,Women
13151,Jam jar,Grocery,350,2023-06-18,Sunday,True,19,6650,09:22,1091,Men
13152,Jam jar,Grocery,350,2023-06-18,Sunday,True,4,1400,11:48,1091,Women
13153,Milk packet,Dairy,80,2023-06-18,Sunday,True,17,1360,09:03,1022,Men
13154,Eggs,Dairy,134,2023-06-18,Sunday,True,14,1876,07:47,1041,Women
13155,Milk packet,Dairy,80,2023-06-18,Sunday,True,13,1040,09:00,1022,Men
13156,Butter,Dairy,285,2023-06-18,Sunday,True,18,5130,16:32,1078,Women
13157,Jam jar,Grocery,350,2023-06-18,Sunday,True,15,5250,17:36,1091,Women
13158,Jam jar,Grocery,350,2023-06-18,Sunday,True,5,1750,13:24,1091,Women
13159,Milk packet,Dairy,80,2023-06-18,Sunday,True,1,80,09:21,1022,Men
13160,Jam jar,Grocery,350,2023-06-18,Sunday,True,15,5250,09:36,1091,Men
13161,Jam jar,Grocery,350,2023-06-18,Sunday,True,6,2100,11:50,1091,Women
13162,Eggs,Dairy,134,2023-06-18,Sunday,True,3,402,17:42,1041,Women
13163,Milk packet,Dairy,80,2023-06-18,Sunday,True,19,1520,09:30,1022,Women
13164,Bread package,Bakery,55,2023-06-18,Sunday,True,11,605,16:47,1011,Men
13165,Eggs,Dairy,134,2023-06-18,Sunday,True,16,2144,10:35,1041,Women
13166,Milk packet,Dairy,80,2023-06-18,Sunday,True,6,480,09:50,1022,Women
13167,Jam jar,Grocery,350,2023-06-18,Sunday,True,5,1750,15:30,1091,Women
13168,Eggs,Dairy,134,2023-06-18,Sunday,True,11,1474,07:04,1041,Men
13169,Jam jar,Grocery,350,2023-06-18,Sunday,True,3,1050,15:11,1091,Women
13170,Jam jar,Grocery,350,2023-06-18,Sunday,True,11,3850,19:07,1091,Men
13171,Bread package,Bakery,55,2023-06-18,Sunday,True,14,770,15:36,1011,Men
13172,Bread package,Bakery,55,2023-06-18,Sunday,True,8,440,14:54,1011,Men
13173,Bread package,Bakery,55,2023-06-18,Sunday,True,14,770,10:48,1011,Men
13174,Jam jar,Grocery,350,2023-06-18,Sunday,True,18,6300,14:14,1091,Women
13175,Jam jar,Grocery,350,2023-06-18,Sunday,True,2,700,15:00,1091,Women
13176,Butter,Dairy,285,2023-06-18,Sunday,True,17,4845,18:08,1078,Men
13177,Milk packet,Dairy,80,2023-06-18,Sunday,True,7,560,08:26,1022,Women
13178,Milk packet,Dairy,80,2023-06-18,Sunday,True,18,1440,07:21,1022,Men
13179,Jam jar,Grocery,350,2023-06-18,Sunday,True,11,3850,15:17,1091,Women
13180,Milk packet,Dairy,80,2023-06-18,Sunday,True,19,1520,14:31,1022,Men
13181,Jam jar,Grocery,350,2023-06-18,Sunday,True,18,6300,18:04,1091,Women
13182,Eggs,Dairy,134,2023-06-18,Sunday,True,2,268,19:31,1041,Men
13183,Butter,Dairy,285,2023-06-18,Sunday,True,18,5130,13:08,1078,Women
13184,Butter,Dairy,285,2023-06-18,Sunday,True,11,3135,10:55,1078,Men
13185,Bread package,Bakery,55,2023-06-18,Sunday,True,4,220,17:10,1011,Men
13186,Bread package,Bakery,55,2023-06-18,Sunday,True,5,275,18:39,1011,Women
13187,Milk packet,Dairy,80,2023-06-18,Sunday,True,9,720,07:52,1022,Women
13188,Milk packet,Dairy,80,2023-06-18,Sunday,True,16,1280,08:44,1022,Women
13189,Jam jar,Grocery,350,2023-06-18,Sunday,True,1,350,17:12,1091,Men
13190,Milk packet,Dairy,80,2023-06-18,Sunday,True,7,560,17:41,1022,Women
13191,Milk packet,Dairy,80,2023-06-18,Sunday,True,15,1200,08:04,1022,Women
13192,Jam jar,Grocery,350,2023-06-18,Sunday,True,3,1050,09:59,1091,Women
13193,Eggs,Dairy,134,2023-06-18,Sunday,True,9,1206,07:04,1041,Women
13194,Bread package,Bakery,55,2023-06-18,Sunday,True,2,110,13:47,1011,Women
13195,Eggs,Dairy,134,2023-06-18,Sunday,True,1,134,07:47,1041,Women
13196,Jam jar,Grocery,350,2023-06-18,Sunday,True,11,3850,09:21,1091,Women
13197,Bread package,Bakery,55,2023-06-18,Sunday,True,6,330,07:45,1011,Women
13198,Butter,Dairy,285,2023-06-19,Monday,False,15,4275,10:05,1078,Men
13199,Butter,Dairy,285,2023-06-19,Monday,False,13,3705,10:11,1078,Women
13200,Butter,Dairy,285,2023-06-19,Monday,False,2,570,19:05,1078,Women
13201,Bread package,Bakery,55,2023-06-19,Monday,False,7,385,07:29,1011,Women
13202,Jam jar,Grocery,350,2023-06-19,Monday,False,5,1750,18:55,1091,Men
13203,Bread package,Bakery,55,2023-06-19,Monday,False,10,550,19:46,1011,Men
13204,Milk packet,Dairy,80,2023-06-19,Monday,False,11,880,09:17,1022,Men
13205,Bread package,Bakery,55,2023-06-19,Monday,False,9,495,10:13,1011,Women
13206,Jam jar,Grocery,350,2023-06-19,Monday,False,12,4200,10:06,1091,Women
13207,Butter,Dairy,285,2023-06-19,Monday,False,18,5130,16:22,1078,Women
13208,Bread package,Bakery,55,2023-06-19,Monday,False,13,715,07:12,1011,Men
13209,Bread package,Bakery,55,2023-06-19,Monday,False,18,990,17:49,1011,Women
13210,Jam jar,Grocery,350,2023-06-19,Monday,False,14,4900,09:02,1091,Women
13211,Jam jar,Grocery,350,2023-06-19,Monday,False,4,1400,12:09,1091,Women
13212,Butter,Dairy,285,2023-06-19,Monday,False,9,2565,17:18,1078,Women
13213,Eggs,Dairy,134,2023-06-19,Monday,False,10,1340,09:39,1041,Men
13214,Milk packet,Dairy,80,2023-06-19,Monday,False,17,1360,08:56,1022,Women
13215,Bread package,Bakery,55,2023-06-19,Monday,False,3,165,18:05,1011,Women
13216,Bread package,Bakery,55,2023-06-19,Monday,False,15,825,17:24,1011,Women
13217,Eggs,Dairy,134,2023-06-19,Monday,False,14,1876,08:31,1041,Men
13218,Bread package,Bakery,55,2023-06-19,Monday,False,6,330,14:14,1011,Men
13219,Jam jar,Grocery,350,2023-06-19,Monday,False,1,350,12:51,1091,Women
13220,Eggs,Dairy,134,2023-06-19,Monday,False,10,1340,12:23,1041,Men
13221,Milk packet,Dairy,80,2023-06-19,Monday,False,6,480,07:01,1022,Women
13222,Jam jar,Grocery,350,2023-06-19,Monday,False,18,6300,14:21,1091,Women
13223,Bread package,Bakery,55,2023-06-19,Monday,False,6,330,15:51,1011,Women
13224,Milk packet,Dairy,80,2023-06-19,Monday,False,13,1040,11:02,1022,Women
13225,Milk packet,Dairy,80,2023-06-19,Monday,False,5,400,09:40,1022,Men
13226,Bread package,Bakery,55,2023-06-19,Monday,False,10,550,13:38,1011,Women
13227,Butter,Dairy,285,2023-06-19,Monday,False,11,3135,10:01,1078,Men
13228,Jam jar,Grocery,350,2023-06-19,Monday,False,11,3850,14:47,1091,Women
13229,Eggs,Dairy,134,2023-06-19,Monday,False,1,134,10:50,1041,Women
13230,Jam jar,Grocery,350,2023-06-19,Monday,False,4,1400,10:25,1091,Women
13231,Jam jar,Grocery,350,2023-06-19,Monday,False,14,4900,08:00,1091,Women
13232,Butter,Dairy,285,2023-06-19,Monday,False,16,4560,08:07,1078,Women
13233,Bread package,Bakery,55,2023-06-19,Monday,False,9,495,15:39,1011,Women
13234,Butter,Dairy,285,2023-06-19,Monday,False,2,570,09:09,1078,Women
13235,Jam jar,Grocery,350,2023-06-19,Monday,False,10,3500,16:37,1091,Women
13236,Milk packet,Dairy,80,2023-06-19,Monday,False,16,1280,08:11,1022,Women
13237,Jam jar,Grocery,350,2023-06-19,Monday,False,8,2800,08:51,1091,Women
13238,Jam jar,Grocery,350,2023-06-19,Monday,False,19,6650,09:23,1091,Women
13239,Jam jar,Grocery,350,2023-06-19,Monday,False,11,3850,08:27,1091,Women
13240,Bread package,Bakery,55,2023-06-19,Monday,False,16,880,11:11,1011,Women
13241,Milk packet,Dairy,80,2023-06-19,Monday,False,10,800,08:33,1022,Men
13242,Jam jar,Grocery,350,2023-06-19,Monday,False,2,700,16:40,1091,Women
13243,Bread package,Bakery,55,2023-06-19,Monday,False,15,825,09:06,1011,Women
13244,Bread package,Bakery,55,2023-06-19,Monday,False,4,220,19:57,1011,Women
13245,Eggs,Dairy,134,2023-06-20,Tuesday,False,12,1608,07:41,1041,Men
13246,Milk packet,Dairy,80,2023-06-20,Tuesday,False,9,720,07:13,1022,Women
13247,Butter,Dairy,285,2023-06-20,Tuesday,False,5,1425,17:45,1078,Men
13248,Eggs,Dairy,134,2023-06-20,Tuesday,False,8,1072,14:58,1041,Men
13249,Milk packet,Dairy,80,2023-06-20,Tuesday,False,17,1360,08:02,1022,Women
13250,Butter,Dairy,285,2023-06-20,Tuesday,False,14,3990,11:35,1078,Women
13251,Jam jar,Grocery,350,2023-06-20,Tuesday,False,2,700,08:12,1091,Women
13252,Eggs,Dairy,134,2023-06-20,Tuesday,False,1,134,14:37,1041,Men
13253,Jam jar,Grocery,350,2023-06-20,Tuesday,False,16,5600,17:47,1091,Men
13254,Jam jar,Grocery,350,2023-06-20,Tuesday,False,15,5250,13:56,1091,Women
13255,Butter,Dairy,285,2023-06-20,Tuesday,False,6,1710,16:31,1078,Women
13256,Bread package,Bakery,55,2023-06-20,Tuesday,False,17,935,11:18,1011,Men
13257,Eggs,Dairy,134,2023-06-20,Tuesday,False,3,402,09:10,1041,Women
13258,Eggs,Dairy,134,2023-06-20,Tuesday,False,7,938,09:57,1041,Women
13259,Butter,Dairy,285,2023-06-20,Tuesday,False,13,3705,14:24,1078,Women
13260,Milk packet,Dairy,80,2023-06-20,Tuesday,False,17,1360,13:10,1022,Men
13261,Butter,Dairy,285,2023-06-20,Tuesday,False,10,2850,16:40,1078,Men
13262,Jam jar,Grocery,350,2023-06-20,Tuesday,False,12,4200,14:14,1091,Women
13263,Milk packet,Dairy,80,2023-06-20,Tuesday,False,10,800,08:22,1022,Women
13264,Bread package,Bakery,55,2023-06-20,Tuesday,False,7,385,14:35,1011,Women
13265,Milk packet,Dairy,80,2023-06-20,Tuesday,False,2,160,19:31,1022,Women
13266,Eggs,Dairy,134,2023-06-20,Tuesday,False,8,1072,10:16,1041,Men
13267,Butter,Dairy,285,2023-06-20,Tuesday,False,14,3990,16:11,1078,Women
13268,Eggs,Dairy,134,2023-06-20,Tuesday,False,15,2010,18:48,1041,Men
13269,Milk packet,Dairy,80,2023-06-20,Tuesday,False,10,800,09:50,1022,Men
13270,Bread package,Bakery,55,2023-06-20,Tuesday,False,15,825,12:32,1011,Women
13271,Milk packet,Dairy,80,2023-06-20,Tuesday,False,1,80,09:16,1022,Women
13272,Milk packet,Dairy,80,2023-06-20,Tuesday,False,8,640,09:25,1022,Women
13273,Jam jar,Grocery,350,2023-06-20,Tuesday,False,12,4200,11:16,1091,Women
13274,Jam jar,Grocery,350,2023-06-20,Tuesday,False,2,700,11:25,1091,Men
13275,Bread package,Bakery,55,2023-06-20,Tuesday,False,17,935,10:00,1011,Men
13276,Eggs,Dairy,134,2023-06-20,Tuesday,False,7,938,11:44,1041,Men
13277,Butter,Dairy,285,2023-06-20,Tuesday,False,2,570,15:17,1078,Men
13278,Jam jar,Grocery,350,2023-06-20,Tuesday,False,16,5600,10:19,1091,Women
13279,Eggs,Dairy,134,2023-06-20,Tuesday,False,17,2278,19:50,1041,Men
13280,Milk packet,Dairy,80,2023-06-20,Tuesday,False,19,1520,09:47,1022,Women
13281,Milk packet,Dairy,80,2023-06-20,Tuesday,False,2,160,08:56,1022,Men
13282,Eggs,Dairy,134,2023-06-20,Tuesday,False,15,2010,09:09,1041,Men
13283,Jam jar,Grocery,350,2023-06-21,Wednesday,False,10,3500,12:11,1091,Women
13284,Butter,Dairy,285,2023-06-21,Wednesday,False,5,1425,16:12,1078,Women
13285,Eggs,Dairy,134,2023-06-21,Wednesday,False,9,1206,15:42,1041,Women
13286,Butter,Dairy,285,2023-06-21,Wednesday,False,10,2850,19:42,1078,Men
13287,Eggs,Dairy,134,2023-06-21,Wednesday,False,9,1206,12:15,1041,Men
13288,Butter,Dairy,285,2023-06-21,Wednesday,False,19,5415,16:50,1078,Women
13289,Milk packet,Dairy,80,2023-06-21,Wednesday,False,17,1360,07:06,1022,Women
13290,Bread package,Bakery,55,2023-06-21,Wednesday,False,10,550,07:34,1011,Men
13291,Butter,Dairy,285,2023-06-21,Wednesday,False,16,4560,19:38,1078,Men
13292,Bread package,Bakery,55,2023-06-21,Wednesday,False,19,1045,07:32,1011,Women
13293,Bread package,Bakery,55,2023-06-21,Wednesday,False,9,495,11:46,1011,Women
13294,Butter,Dairy,285,2023-06-21,Wednesday,False,1,285,15:42,1078,Men
13295,Jam jar,Grocery,350,2023-06-21,Wednesday,False,5,1750,08:45,1091,Men
13296,Milk packet,Dairy,80,2023-06-21,Wednesday,False,7,560,08:07,1022,Men
13297,Bread package,Bakery,55,2023-06-21,Wednesday,False,18,990,14:26,1011,Women
13298,Bread package,Bakery,55,2023-06-21,Wednesday,False,15,825,08:39,1011,Men
13299,Bread package,Bakery,55,2023-06-21,Wednesday,False,5,275,13:58,1011,Women
13300,Milk packet,Dairy,80,2023-06-21,Wednesday,False,13,1040,07:08,1022,Women
13301,Bread package,Bakery,55,2023-06-21,Wednesday,False,1,55,10:35,1011,Men
13302,Milk packet,Dairy,80,2023-06-21,Wednesday,False,8,640,07:18,1022,Women
13303,Bread package,Bakery,55,2023-06-21,Wednesday,False,11,605,13:25,1011,Women
13304,Eggs,Dairy,134,2023-06-21,Wednesday,False,16,2144,08:27,1041,Men
13305,Butter,Dairy,285,2023-06-22,Thursday,False,16,4560,14:58,1078,Men
13306,Butter,Dairy,285,2023-06-22,Thursday,False,15,4275,18:25,1078,Men
13307,Milk packet,Dairy,80,2023-06-22,Thursday,False,2,160,07:08,1022,Men
13308,Milk packet,Dairy,80,2023-06-22,Thursday,False,4,320,07:31,1022,Women
13309,Bread package,Bakery,55,2023-06-22,Thursday,False,3,165,09:36,1011,Men
13310,Bread package,Bakery,55,2023-06-22,Thursday,False,12,660,19:19,1011,Men
13311,Eggs,Dairy,134,2023-06-22,Thursday,False,18,2412,07:46,1041,Men
13312,Milk packet,Dairy,80,2023-06-22,Thursday,False,5,400,07:15,1022,Women
13313,Butter,Dairy,285,2023-06-22,Thursday,False,5,1425,19:01,1078,Men
13314,Jam jar,Grocery,350,2023-06-22,Thursday,False,17,5950,09:16,1091,Women
13315,Jam jar,Grocery,350,2023-06-22,Thursday,False,1,350,18:46,1091,Women
13316,Eggs,Dairy,134,2023-06-22,Thursday,False,19,2546,07:30,1041,Men
13317,Jam jar,Grocery,350,2023-06-22,Thursday,False,17,5950,11:27,1091,Men
13318,Bread package,Bakery,55,2023-06-22,Thursday,False,8,440,16:35,1011,Women
13319,Eggs,Dairy,134,2023-06-22,Thursday,False,9,1206,19:45,1041,Women
13320,Bread package,Bakery,55,2023-06-22,Thursday,False,13,715,13:34,1011,Women
13321,Milk packet,Dairy,80,2023-06-22,Thursday,False,1,80,09:20,1022,Men
13322,Jam jar,Grocery,350,2023-06-22,Thursday,False,19,6650,11:13,1091,Women
13323,Milk packet,Dairy,80,2023-06-22,Thursday,False,11,880,11:45,1022,Women
13324,Butter,Dairy,285,2023-06-22,Thursday,False,8,2280,08:15,1078,Men
13325,Milk packet,Dairy,80,2023-06-22,Thursday,False,9,720,07:49,1022,Women
13326,Eggs,Dairy,134,2023-06-22,Thursday,False,18,2412,09:03,1041,Men
13327,Bread package,Bakery,55,2023-06-22,Thursday,False,9,495,13:21,1011,Men
13328,Butter,Dairy,285,2023-06-22,Thursday,False,12,3420,12:11,1078,Men
13329,Butter,Dairy,285,2023-06-22,Thursday,False,11,3135,17:31,1078,Men
13330,Jam jar,Grocery,350,2023-06-22,Thursday,False,19,6650,08:25,1091,Women
13331,Bread package,Bakery,55,2023-06-22,Thursday,False,6,330,08:57,1011,Women
13332,Milk packet,Dairy,80,2023-06-22,Thursday,False,2,160,07:28,1022,Men
13333,Milk packet,Dairy,80,2023-06-22,Thursday,False,13,1040,14:43,1022,Women
13334,Milk packet,Dairy,80,2023-06-22,Thursday,False,15,1200,18:03,1022,Men
13335,Butter,Dairy,285,2023-06-22,Thursday,False,15,4275,10:29,1078,Men
13336,Butter,Dairy,285,2023-06-22,Thursday,False,12,3420,18:35,1078,Men
13337,Eggs,Dairy,134,2023-06-22,Thursday,False,7,938,11:26,1041,Men
13338,Milk packet,Dairy,80,2023-06-22,Thursday,False,1,80,09:46,1022,Men
13339,Milk packet,Dairy,80,2023-06-22,Thursday,False,16,1280,08:09,1022,Men
13340,Butter,Dairy,285,2023-06-22,Thursday,False,2,570,07:47,1078,Men
13341,Bread package,Bakery,55,2023-06-22,Thursday,False,15,825,16:24,1011,Men
13342,Bread package,Bakery,55,2023-06-22,Thursday,False,5,275,11:24,1011,Women
13343,Eggs,Dairy,134,2023-06-23,Friday,False,15,2010,16:16,1041,Men
13344,Milk packet,Dairy,80,2023-06-23,Friday,False,6,480,09:19,1022,Men
13345,Jam jar,Grocery,350,2023-06-23,Friday,False,12,4200,12:29,1091,Women
13346,Butter,Dairy,285,2023-06-23,Friday,False,1,285,12:48,1078,Men
13347,Milk packet,Dairy,80,2023-06-23,Friday,False,17,1360,07:20,1022,Women
13348,Jam jar,Grocery,350,2023-06-23,Friday,False,7,2450,14:52,1091,Women
13349,Milk packet,Dairy,80,2023-06-23,Friday,False,2,160,08:48,1022,Women
13350,Eggs,Dairy,134,2023-06-23,Friday,False,13,1742,10:20,1041,Women
13351,Eggs,Dairy,134,2023-06-23,Friday,False,14,1876,10:36,1041,Men
13352,Eggs,Dairy,134,2023-06-23,Friday,False,10,1340,09:29,1041,Men
13353,Butter,Dairy,285,2023-06-23,Friday,False,6,1710,11:49,1078,Men
13354,Bread package,Bakery,55,2023-06-23,Friday,False,10,550,19:32,1011,Women
13355,Butter,Dairy,285,2023-06-23,Friday,False,1,285,13:31,1078,Women
13356,Eggs,Dairy,134,2023-06-23,Friday,False,16,2144,15:24,1041,Men
13357,Jam jar,Grocery,350,2023-06-23,Friday,False,18,6300,13:12,1091,Women
13358,Milk packet,Dairy,80,2023-06-23,Friday,False,19,1520,19:21,1022,Women
13359,Eggs,Dairy,134,2023-06-23,Friday,False,16,2144,14:10,1041,Men
13360,Bread package,Bakery,55,2023-06-23,Friday,False,13,715,11:35,1011,Men
13361,Eggs,Dairy,134,2023-06-23,Friday,False,8,1072,08:56,1041,Men
13362,Eggs,Dairy,134,2023-06-23,Friday,False,4,536,13:41,1041,Men
